id;user_id;hotel_id;hotel_name;hotel_stars;city_tax;address;begin_date;end_date;price_per_night;includes_breakfast;room_details;rating;comment
Book0000033304;TaMendes;HTL301;Nyhavn Waterfront Hotel;4;3;301 Nyhavn, Copenhagen;2021/11/04;2021/11/05;280;true;Amenities: Free Wi-Fi;4;
Book0000033329;MargFaria1736;HTL303;Nørrebro Boutique Hotel;3;3;303 Nørrebrogade, Copenhagen;2021/11/04;2021/11/08;160;false;Room Type: Deluxe;2;
Book0000033386;MafaGonçalves1683;HTL1505;Munich Downtown Suites;4;3;205 Zentrumstraße, Munich;2022/09/04;2022/09/05;290;true;Room Size: 500 sq ft;3;The breakfast buffet was delicious.
Book0000033389;LetíFerreira;HTL1504;Munich Lakeside Resort;4;3;204 Am Seeufer, Munich;2022/09/04;2022/09/05;320;true;Amenities: Air Conditioning;3;
Book0000033406;PatrícMarques35;HTL1504;Munich Lakeside Resort;-5;3;204 Am Seeufer, Munich;2022/09/04;2022/09/08;320;true;Number of Beds: 2;1;The staff went above and beyond to make us feel welcome.
Book0000033453;Erika-ÉLourenço;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2023/01/09;2023/01/12;160;false;Number of Beds: 1;3;Spa facilities were top-notch.
Book0000033462;JoeLeite;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2023/01/09;2023/01/13;320;true;View: Garden View;2;Delicious room service meals.
Book0000033481;BTavares;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2023/04/14;2023/04/18;120;true;Room Type: Suite;2;Close to shopping and dining options.
Book0000033531;MaRodrigues;HTL1104;Prague Castle View Hotel;4;1;1104 Hradčanské náměstí, Prague;2021/01/09;2021/01/11;210;true;Room Type: Standard;2;Easy access to tourist attractions.
Book0000033564;FCosta;HTL704;Opera House Suites;4;4;704 Kirsten Flagstads plass, Oslo;2021/11/07;2021/11/09;240;true;Bathroom: Bathtub;2;
Book0000033567;JoMorais318;HTL702;Viking Heritage Inn;3;4;702 Karl Johans gate, Oslo;2021/10/16;2021/10/20;150;false;Number of Beds: 1 King Bed;2;
Book0000033576;EAlves15;HTL705;Aker Brygge Waterfront Hotel;4;4;705 Stranden, Oslo;2021/10/16;2021/10/19;260;true;Number of Beds: 1 King Bed;1;
Book0000033586;VictóAbreu;HTL704;;4;4;704 Kirsten Flagstads plass, Oslo;2021/10/16;2021/10/19;240;true;Number of Beds: 1;3;Comfy beds and pillows.
Book0000033610;FiMatias;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2023/07/14;2023/07/16;180;false;Number of Beds: 1;2;
;ATavares;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2023/07/14;2023/07/15;200;true;Number of Beds: 1;1;The bar had a wide selection of drinks.
Book0000033623;RiAlmeida552;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2023/07/14;2023/07/17;120;false;Occupancy: 2 Guests;2;The hotel had a welcoming atmosphere.
Book0000033638;PMonteiro590;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2021/08/16;2021/08/17;200;true;Amenities: Coffee Maker;2;
Book0000033689;BenjamRamos;HTL104;Seine Riverfront Hotel;4;2;104 Quai de la Seine, Paris;2021/04/08;2021/04/09;200;true;Room Type: Deluxe;3;Great place to stay for business travelers.
Book0000033722;MaRodrigues;HTL1603;Warsaw Central Suites;3;4;303 Centrum, Warsaw;2022/01/15;2022/01/17;160;false;Amenities: Free Wi-Fi;1;An enjoyable stay overall.
Book0000033756;JéssCarneiro1420;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2022/04/12;2022/04/16;280;true;Number of Beds: 2 Double Beds;1;A cozy and charming hotel.
Book0000033776;ToAzevedo;HTL802;Fashion District Suites;5;2;802 Via Montenapoleone, Milan;2021/11/07;2021/11/09;350;true;Room Size: 500 sq ft;3;
Book0000033787;XaReis886;;Sforza Castle View Hotel;4;2;804 Piazza Castello, Milan;2021/11/07;2021/11/08;210;true;View: Mountain View;4;
Book0000033792;ÁMorais87;HTL805;Brera Art District Hotel;4;2;805 Via Brera, Milan;2021/11/07;2021/11/08;240;true;View: Garden View;2;
Book0000033816;LNascimento20;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2022/08/03;2022/08/06;180;false;Number of Beds: 2;3;Great place to unwind after a busy day.
Book0000033828;Caetana-MiMartins;HTL1201;Helsinki Harbor Hotel;4;3;1201 Katajanokanlaituri, Helsinki;2022/08/03;2022/08/07;240;true;Bathroom: Private;4;
Book0000033840;HMatias1250;HTL1201;Helsinki Harbor Hotel;4;3;1201 Katajanokanlaituri, Helsinki;2022/08/03;2022/08/05;240;T;Number of Beds: 2;3;
Book0000033859;MadalCampos;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;;2021/09/02;120;false;Bathroom: Ensuite;4;
Book0000033872;PatríciRodrigues;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2021/09/01;2021/09/03;160;false;Bathroom: Shower;4;
Book0000033922;GabriePereira352;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2022/03/14;2022/03/18;350;true;Number of Beds: 2;3;
Book0000033924;RafaMonteiro875;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2022/03/14;2022/03/16;350;TRUE;Occupancy: 3 Guests;3;
Book0000033929;ToFernandes;HTL1105;Josefov District Hotel;4;1;1105 Josefov, Prague;2022/03/14;2022/03/15;240;true;Number of Beds: 2 Double Beds;4;Close to shopping and dining options.
Book0000033936;EmTorres;HTL1103;Wenceslas Square Inn;3;1;1103 Václavské náměstí, Prague;2022/03/14;2022/03/15;160;false;Room Type: Standard;3;We had a fantastic stay at this hotel.
Book0000033976;HenriNogueira;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2022/09/03;2022/09/07;120;-5;Bathroom: Ensuite;3;
Book0000033982;JoãCampos193;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/09/03;2022/09/04;220;true;Room Type: Family Suite;4;Spa facilities were top-notch.
Book0000033986;DaMarques109;HTL1404;Spree Riverfront Hotel;4;3;;2022/09/03;2022/09/06;200;1;Occupancy: 3 Guests;3;
Book0000034009;RiRamos;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2022/09/03;2022/09/06;230;true;Room Type: Deluxe;3;
Book0000034025;EAlves15;HTL301;Nyhavn Waterfront Hotel;4;3;301 Nyhavn, Copenhagen;2021/06/04;2021/06/07;280;true;Room Size: 500 sq ft;1;We enjoyed our stay here.
Book0000034030;IrinAntunes;HTL305;Vesterbro Comfort Suites;4;-4;305 Vesterbrogade, Copenhagen;2021/06/04;2021/06/05;290;true;Room Size: 400 sq ft;2;Clean and well-maintained rooms.
Book0000034031;DCorreia1376;HTL302;Copenhagen Grand Palace;5;-4;302 Kongens Nytorv, Copenhagen;2021/06/04;2021/06/06;380;true;Amenities: Mini Fridge;1;Impressive lobby and amenities.
Book0000034040;FernanLourenço;HTL305;;4;3;305 Vesterbrogade, Copenhagen;2021/06/04;2021/06/07;290;true;Occupancy: 4 Guests;4;
Book0000034063;CaeFigueiredo1936;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2022/08/19;2022/08/21;;true;View: Mountain View;2;
Book0000034075;LisanAndrade;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2022/08/19;2022/08/23;150;false;Amenities: Coffee Maker;3;We had a memorable experience at this hotel.
Book0000034111;BeaAssunção72;HTL601;Vienna Opera Hotel;4;4;601 Opernring, Vienna;2021/02/08;2021/02/12;190;true;Amenities: Mini Fridge;1;The hotel had a welcoming atmosphere.
Book0000034150;VitóVicente;HTL1602;Old Town Boutique Hotel;4;4;302 Stare Miasto, Warsaw;2022/10/09;2022/10/11;290;true;Bathroom: Ensuite;2;The hotel restaurant had a diverse menu.
Book0000034173;SaValente;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2022/10/09;2022/10/12;380;true;View: Mountain View;4;Well-appointed rooms with nice decor.
Book0000034178;VítGonçalves86;HTL1601;;5;4;301 Aleje Ujazdowskie, Warsaw;2022/10/09;2022/10/11;380;true;Room Type: Family Suite;3;Perfect location for exploring the city.
Book0000034183;MaRodrigues;HTL1605;Warsaw Park View Hotel;4;4;305 Parkowa Aleja, Warsaw;2021/03/14;2021/03/16;310;true;Number of Beds: 2;3;
Book0000034217;BrDomingues466;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2021/11/18;2021/11/21;120;false;Bathroom: Bathtub;3;We had a memorable experience at this hotel.
Book0000034236;EriRamos918;HTL1201;Helsinki Harbor Hotel;4;3;1201 Katajanokanlaituri, Helsinki;2021/11/18;2021/11/22;240;true;Room Type: Deluxe;3;Good value for the price.
Book0000034237;MaFreitas;HTL1201;Helsinki Harbor Hotel;4;3;1201 Katajanokanlaituri, Helsinki;2021/11/18;2021/11/21;240;-10;Number of Beds: 2 Double Beds;2;
Book0000034248;TatianaHenriques;HTL1205;Sörnäinen Waterfront Inn;3;3;1205 Sörnäisten rantatie, Helsinki;2021/11/18;2021/11/20;160;true;Amenities: TV;2;
Book0000034256;VítoFerreira-Carvalho;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2021/04/06;2021/04/07;380;true;Amenities: TV;1;
Book0000034271;TiaSimões333;HTL913;City Center Plaza Hotel;3;2;45 Plaza Street, Budapest;2022/02/10;2022/02/14;100;false;View: City View;3;
Book0000034282;JAraújo870;HTL909;Danube River Hotel;4;2;909 Dunakorzó, Budapest;2022/02/10;2022/02/12;160;true;Room Type: Standard;4;
Book0000034285;IMatias755;HTL913;City Center Plaza Hotel;3;2;45 Plaza Street, Budapest;2022/02/10;2022/02/12;100;false;Room Type: Suite;3;
Book0000034286;BMachado;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2022/02/10;2022/02/12;220;true;Amenities: Mini Fridge;4;We will definitely return to this hotel.
Book0000034299;ÍrMendes475;HTL911;;5;2;1 Castle Hill, Budapest;2021/07/22;2021/07/23;220;true;Number of Beds: 1;1;Close to shopping and dining options.
Book0000034315;ÂngelMatias;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/12/12;2021/12/13;190;true;Occupancy: 3 Guests;2;An enjoyable stay overall.
Book0000034328;SaHenriques;HTL901;Alfama District Hotel;-1.1;2;901 Rua dos Bacalhoeiros, Lisbon;2021/12/12;2021/12/13;120;true;Bathroom: Ensuite;3;The bar had a wide selection of drinks.
Book0000034346;JéssCarneiro1420;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2021/12/12;2021/12/14;120;true;Room Size: 300 sq ft;1;
Book0000034351;RúSantos;HTL1105;Josefov District Hotel;4;1;1105 Josefov, Prague;2023/02/19;2023/02/22;240;true;Bathroom: Bathtub;2;A cozy and charming hotel.
Book0000034362;LariMartins1204;HTL1104;Prague Castle View Hotel;4;1;1104 Hradčanské náměstí, Prague;2023/02/19;2023/02/21;210;true;Number of Beds: 1 King Bed;1;
Book0000034366;HuSantos1576;HTL1105;Josefov District Hotel;4;1;1105 Josefov, Prague;2023/02/19;2023/02/21;240;true;Amenities: TV;3;
Book0000034396;RicaCardoso;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2023/02/19;2023/02/21;230;true;Bathroom: Ensuite;3;Impressive lobby and amenities.
Book0000034397;GMendes-Borges1845;HTL1103;Wenceslas Square Inn;3;1;1103 Václavské náměstí, Prague;2023/02/19;2023/02/21;160;false;Number of Beds: 2;3;
Book0000034415;LarCarneiro;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2021/04/08;2021/04/12;150;false;Room Size: 700 sq ft;1;
Book0000034435;SFonseca1515;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/04/08;2021/04/11;190;true;Number of Beds: 2 Queen Beds;3;The hotel has a modern and stylish design.
Book0000034446;VitóVicente;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2021/12/02;2021/12/04;320;true;View: Mountain View;2;
Book0000034524;AlMatos1136;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2022/05/10;2022/05/14;160;false;View: Garden View;3;Spa facilities were top-notch.
Book0000034535;MélaniSimões1629;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2022/05/10;2022/05/11;230;true;Amenities: Air Conditioning;1;Conveniently located near public transportation.
Book0000034540;IsAntunes;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2022/05/10;2022/05/11;120;false;Number of Beds: 2;2;
Book0000034552;HelenGarcia;HTL601;Vienna Opera Hotel;4;4;601 Opernring, Vienna;2023/03/21;2023/03/25;190;true;Amenities: Air Conditioning;2;The hotel restaurant had a diverse menu.
Book0000034556;JCastro148;HTL601;Vienna Opera Hotel;4;-10;601 Opernring, Vienna;2023/03/21;2023/03/24;190;true;Occupancy: 1 Guest;3;
Book0000034559;MaCarvalho1128;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2023/03/21;2023/03/24;220;true;Room Type: Deluxe;2;
Book0000034576;IsabeGaspar-Pinho;HTL601;Vienna Opera Hotel;4;4;;2023/03/21;2023/03/24;190;true;Occupancy: 3 Guests;1;
Book0000034588;BeaAssunção72;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2023/03/21;2023/03/22;150;false;Amenities: Free Wi-Fi;1;
Book0000034594;MFonseca;HTL601;Vienna Opera Hotel;4;4;601 Opernring, Vienna;2023/03/21;2023/03/23;190;true;Room Size: 700 sq ft;3;
Book0000034595;RaqueMoreira;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2023/03/21;2023/03/24;210;true;Occupancy: 3 Guests;3;
Book0000034623;Carminho-FlReis153;HTL1501;Bavarian Grand Hotel;5;3;201 Hauptstraße, Munich;2022/04/24;2022/04/21;350;true;Amenities: Air Conditioning;2;
Book0000034636;EdgReis1174;HTL1501;Bavarian Grand Hotel;5;3;;2022/04/21;2022/04/24;350;true;Room Type: Suite;3;
Book0000034658;FPires;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/03/21;2022/03/22;190;true;Occupancy: 2 Guests;4;Great hotel, excellent service!
;LuSilva-Neves;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2022/03/21;2022/03/24;280;true;Room Size: 500 sq ft;3;
Book0000034673;MargMoura1155;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2022/03/21;2022/03/23;280;true;Bathroom: Bathtub;1;The hotel has a modern and stylish design.
Book0000034690;BrRocha-Oliveira;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2022/03/21;2022/03/23;180;true;Bathroom: Ensuite;4;Close to shopping and dining options.
Book0000034699;RodriAzevedo728;HTL503;Barceloneta Beachfront Hotel;4;2;503 Passeig de Joan de Borbó, Barcelona;2022/05/15;2022/05/18;220;true;Room Size: 300 sq ft;4;
Book0000034701;BrLourenço1173;HTL503;Barceloneta Beachfront Hotel;4;2;503 Passeig de Joan de Borbó, Barcelona;2022/05/15;2022/05/18;220;true;Number of Beds: 2 Double Beds;4;Conveniently located near public transportation.
Book0000034725;FranciscNunes;HTL502;Gothic Quarter Inn;3;2;502 Carrer de la Ciutat, Barcelona;2022/05/15;2022/05/16;150;false;Room Type: Family Suite;1;The hotel exceeded our expectations.
Book0000034739;KévVicente;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/02/20;2021/02/23;190;true;Room Type: Deluxe;4;Great place to unwind after a busy day.
Book0000034750;LuaPinheiro;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/02/20;2021/02/21;190;true;Bathroom: Bathtub;4;
Book0000034751;VítoFerreira-Carvalho;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2021/02/20;2021/02/24;120;true;Room Type: Executive Suite;3;An enjoyable stay overall.
Book0000034758;JoMorais318;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2021/02/20;2021/02/24;200;true;Room Type: Executive Suite;3;An enjoyable stay overall.
Book0000034775;MaJesus1371;HTL105;Champs-Élysées Plaza Hotel;5;2;105 Avenue des Champs-Élysées, Paris;2023/05/18;2023/05/22;350;true;Number of Beds: 2 Queen Beds;1;
Book0000034778;RSá-Magalhães1412;HTL103;Montmartre Suites;3;2;103 Rue de Montmartre, Paris;;2023/05/21;150;false;View: Mountain View;2;
Book0000034779;SanMonteiro1813;HTL104;Seine Riverfront Hotel;4;2;104 Quai de la Seine, Paris;2023/05/18;2023/05/20;200;true;View: Mountain View;2;
Book0000034781;BMoreira;HTL105;Champs-Élysées Plaza Hotel;5;2;;2023/05/18;2023/05/20;350;true;View: City View;2;
Book0000034790;IMatias755;HTL103;Montmartre Suites;3;2;103 Rue de Montmartre, Paris;2023/05/18;2023/05/21;150;false;Amenities: Mini Fridge;4;A cozy and charming hotel.
Book0000034798;BTavares;HTL105;Champs-Élysées Plaza Hotel;5;2;105 Avenue des Champs-Élysées, Paris;2023/05/18;2023/05/19;350;true;Room Type: Suite;2;
Book0000034812;PatríciRodrigues;HTL305;Vesterbro Comfort Suites;4;3;305 Vesterbrogade, Copenhagen;2022/05/07;2022/05/10;290;T;Amenities: Coffee Maker;3;
Book0000034820;GabrLeite1137;HTL304;Copenhagen Harbor View Inn;4;3;304 Havnegade, Copenhagen;2022/05/07;2022/05/11;320;true;Bathroom: Private;2;
Book0000034852;IsAntunes;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2022/10/16;2022/10/20;220;true;Amenities: Coffee Maker;3;Conveniently located near public transportation.
Book0000034856;RAmorim;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2022/10/16;2022/10/20;;true;Amenities: Coffee Maker;2;The hotel had a welcoming atmosphere.
;MáTeixeira;HTL1003;Omonia Square Suites;2;2;1003 Omonoia Square, Athens;2021/04/15;2021/04/18;120;false;Bathroom: Shower;3;Perfect location for exploring the city.
Book0000034909;MicOliveira;HTL1004;Syntagma Plaza Hotel;4;2;1004 Syntagma Square, Athens;2021/04/15;2021/04/17;200;true;Occupancy: 1 Guest;3;Great hotel, excellent service!
Book0000034935;Bianca-PilPinho952;HTL1001;Acropolis View Hotel;4;2;1001 Dionysiou Areopagitou, Athens;2021/04/15;2021/04/19;220;true;Room Type: Executive Suite;1;The hotel offered a complimentary shuttle service.
Book0000034941;CarAssunção255;HTL1005;Monastiraki Market Hotel;3;2;1005 Athinas, Athens;2021/04/15;2021/04/19;180;true;Occupancy: 2 Guests;2;We received a warm welcome upon arrival.
Book0000034950;SoraiPereira;HTL1201;Helsinki Harbor Hotel;4;3;1201 Katajanokanlaituri, Helsinki;2022/10/14;2022/10/15;240;true;Room Size: 700 sq ft;4;
Book0000034952;FredeCosta1959;HTL1202;Esplanadi Park Inn;-1;3;1202 Pohjoisesplanadi, Helsinki;2022/10/14;2022/10/18;180;false;Occupancy: 3 Guests;1;
Book0000034991;RNeto-Macedo;HTL1404;;4;3;1404 Schiffbauerdamm, Berlin;2022/01/12;2022/01/16;200;true;View: Garden View;2;Spa facilities were top-notch.
Book0000035002;Caetana-MiMartins;HTL1402;Alexanderplatz Suites;3;-1.1;1402 Alexanderplatz, Berlin;2022/01/12;2022/01/16;160;false;Amenities: Coffee Maker;3;
Book0000035024;MatildTeixeira;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2022/01/12;2022/01/14;160;false;Bathroom: Private;3;
Book0000035025;EmNeto;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/01/12;2022/01/14;220;true;Room Size: 300 sq ft;3;Great place to unwind after a busy day.
Book0000035056;YaCarvalho26;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2023/06/10;2023/06/14;220;true;Amenities: Coffee Maker;3;
Book0000035083;EmGomes;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/02/08;2022/02/11;150;3.2;Occupancy: 3 Guests;2;
Book0000035116;Erika-ÉLourenço;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2022/02/08;2022/02/09;150;false;Room Size: 500 sq ft;3;The check-in process was quick and easy.
Book0000035117;RuTorres-Jesus355;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2022/02/08;2022/02/10;220;true;Room Size: 500 sq ft;4;We had a fantastic stay at this hotel.
Book0000035141;AndreiaCosta;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2022/03/08;2022/03/11;190;true;Room Type: Family Suite;2;Impressive lobby and amenities.
Book0000035144;Bárbara-EduaFerreira;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/03/08;2022/03/12;200;true;Amenities: Mini Fridge;1;Great hotel, excellent service!
Book0000035161;MFonseca;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2022/03/08;2022/03/12;190;true;Bathroom: Private;1;
Book0000035183;JaiGonçalves;HTL1003;Omonia Square Suites;2;2;1003 Omonoia Square, Athens;2022/01/09;2022/01/10;120;false;Room Type: Standard;3;An enjoyable stay overall.
Book0000035192;NBorges-Almeida1557;HTL1004;Syntagma Plaza Hotel;4;2;1004 Syntagma Square, Athens;2022/01/09;2022/01/10;200;true;Room Size: 700 sq ft;2;We received a warm welcome upon arrival.
Book0000035198;MargarBatista399;HTL1002;Plaka Historic Inn;3;2;1002 Adrianou, Athens;2022/01/09;2022/01/12;160;false;Number of Beds: 2 Double Beds;3;We had a lovely time at this hotel.
Book0000035206;SandCorreia;HTL1001;Acropolis View Hotel;4;2;1001 Dionysiou Areopagitou, Athens;2022/01/09;2022/01/13;220;true;Bathroom: Private;2;We had a fantastic stay at this hotel.
;MigMacedo1056;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2023/04/02;2023/04/05;210;true;Occupancy: 4 Guests;4;Spa facilities were top-notch.
Book0000035267;LePacheco;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2023/04/02;2023/04/03;280;true;Number of Beds: 2;2;We will definitely return to this hotel.
Book0000035290;MargMoura1155;HTL1602;Old Town Boutique Hotel;4;4;302 Stare Miasto, Warsaw;2022/01/17;2022/01/20;290;true;Room Type: Executive Suite;3;
Book0000035291;RicardSousa1707;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2022/01/17;2022/01/21;380;true;Room Type: Suite;1;
Book0000035303;Isabel-RaVaz;;Vesterbro Comfort Suites;4;3;305 Vesterbrogade, Copenhagen;2021/12/10;2021/12/14;290;true;Occupancy: 2 Guests;4;
Book0000035313;MafaMelo1175;HTL305;Vesterbro Comfort Suites;4;3;305 Vesterbrogade, Copenhagen;2021/12/10;2021/12/14;290;true;View: Garden View;1;
